-5.552643800911972249e+01 5.866183288819230152e-02 8.171385108146040710e-04 -6.006353012426922378e-02 6.554754259314894520e-03 -2.873590105564143883e-03 -1.565933306444537015e-02
-5.282534700404280414e+01 5.903980839615385195e-02 8.404043718979797503e-04 -6.012800494684615582e-02 8.570433016215494790e-03 1.367198902236115487e-03 -1.510706399524758443e-02
-5.012415655115815127e+01 5.860122461107691860e-02 9.147855318088156168e-04 -6.042908859834616314e-02 6.688748510304129251e-03 9.887301046892697873e-04 -1.495003274877071582e-02
-4.742326611192739705e+01 5.844617652365385191e-02 9.694025309350115180e-04 -5.968347367230769640e-02 9.390020716368619597e-03 6.639564817895993697e-04 -1.580744784368441971e-02
-4.472238290115819126e+01 5.895944771546153540e-02 8.489238059458656177e-04 -6.010414633665383394e-02 5.687218356648360978e-03 -4.513264085389233349e-04 -1.622764052228372125e-02
-4.202111883000431902e+01 5.906159657088461828e-02 6.963504815194690315e-04 -5.970465648349997795e-02 9.115592869858083619e-03 -1.332074115010823063e-03 -1.887490343077624297e-02
-3.932045760269663504e+01 5.911417296380767905e-02 7.376575598064577695e-04 -5.991416854426920985e-02 7.086461941816346762e-03 -4.259969437766156068e-04 -1.668156240842479099e-02
-3.661910854692740713e+01 5.920421916642304438e-02 4.280002536098422689e-04 -5.851221323461537616e-02 9.062956874211583816e-03 -8.171472773700380176e-04 -1.365712183702318117e-02
-3.391810999769663226e+01 6.040039660826922174e-02 5.161687293420616886e-04 -5.862181916643078444e-02 7.376678204562012522e-03 6.956933133144615556e-04 -2.069976766932914505e-02
-3.121705769769663164e+01 6.177774861319232369e-02 8.522371591582499940e-04 -5.637982315019232638e-02 8.189385319370919014e-03 1.698080356870900268e-03 -1.320875592811157975e-02
-2.851582959077355994e+01 6.338332199530773148e-02 8.404796682318538444e-04 -5.396675607780768852e-02 8.733063619186021143e-03 -5.364825174458084413e-04 -1.785547745796984415e-02
-2.581464177000432869e+01 6.637177680792304135e-02 1.024975112831699947e-03 -4.962833398126920842e-02 6.782476304129269468e-03 -1.991203534188767423e-03 -1.630532451325403948e-02
-2.311322263731202398e+01 6.970256153373076413e-02 7.526632359687691421e-04 -4.360648940188460720e-02 -3.287484613853496485e-04 -6.472428548676459857e-04 -1.763115611684373113e-02
-2.041212029692740870e+01 7.304457571923075876e-02 6.438095789188193110e-04 -3.372959437403846850e-02 -1.276855334807962521e-03 -1.391069378594577115e-03 -1.723295606614915279e-02
-1.771136301885047359e+01 7.478183517457695495e-02 1.144238228159269368e-03 -1.845873811182903446e-02 -3.056807769306653464e-03 6.715407155483831166e-04 -1.135081791828392202e-02
-1.501076053192741178e+01 7.406257844150002101e-02 1.540029945945049989e-03 2.209292941343500398e-03 -6.861892166411654066e-03 -6.179333416535774800e-04 -5.135794071024578529e-03
-1.231104662269663486e+01 7.316807108503844970e-02 1.534491344538638745e-03 1.963060713639999677e-02 -1.763519510817339320e-02 -1.362702145837310142e-04 -2.411960524475395562e-04
-9.611124213081247092e+00 7.105089440719231098e-02 1.713168415574465404e-03 3.491082082465386816e-02 -1.521983165078054194e-02 -1.262005212327395537e-03 3.771988732046118592e-03
-6.911920284235094414e+00 6.798226587657690834e-02 1.598234343656811367e-03 4.503556337992307285e-02 -1.827063623572722229e-02 1.144622501405366749e-03 8.635447480858116434e-03
-4.213078099235096019e+00 6.546079089238460158e-02 1.498339524819163830e-03 5.169995287042306736e-02 -1.476413245412891775e-02 -1.241430005497921310e-03 1.118532138694838113e-02
-1.514359187696634024e+00 6.341281001757692604e-02 1.740971239042719658e-03 5.522161751553845283e-02 -1.356163238736938711e-02 -1.431915371673726485e-03 1.396883188389558099e-02
1.184217615764902920e+00 6.179262226315385825e-02 1.638824130988461494e-03 5.745692185988460210e-02 -1.134543895139249886e-02 -1.090631116871346694e-03 1.347030962271621168e-02
3.883439102303365864e+00 6.064992245853845915e-02 1.188493346696365511e-03 4.724101092388463541e-02 -1.041757740251978218e-02 -2.715476680809615043e-04 1.604275984891908799e-02
6.582271301534135866e+00 5.998687466600000767e-02 3.056112098283462791e-04 1.679821447703846310e-02 -3.640368668087925856e-03 -7.852075877932962467e-04 2.763072604891997266e-03
9.281849121918748224e+00 5.896828507200001235e-02 -4.221684377133847442e-04 2.986492545999995963e-03 -1.024341589229654228e-03 9.305972733862688312e-04 8.850514990908518514e-04
1.198147563076491018e+01 5.797630241211538388e-02 6.176527019143003387e-04 -1.972232380738461049e-02 4.073420216371692604e-03 2.109996015883539109e-03 -7.006414726328230938e-03
1.468167547999567013e+01 5.788231925530770011e-02 7.731071823172076460e-04 -5.973336082692307786e-02 6.649145551537402089e-03 -3.216167681761631470e-05 -1.344643034826948323e-02
1.738196015076490397e+01 5.786595455326921239e-02 9.746432071448655771e-04 -5.965912743961540587e-02 9.931688755364952159e-03 -1.750250916761808247e-03 -1.104489664405720536e-02
2.008213711114951394e+01 5.784540005415386710e-02 9.462103774800227803e-04 -5.999347764030767138e-02 5.763934603397195128e-03 -2.134993238761927073e-04 -1.637924070707738253e-02
2.278265581730336109e+01 5.806748419349999635e-02 7.330496268408267981e-04 -5.959615792011537655e-02 8.759650858252938238e-03 -3.981159439761732086e-04 -1.437266405561545002e-02
