-1.530817772366166878e+02 7.273065875999999708e-02 2.293225412000000278e-04 -4.768638160000000098e-02 -1.333321829999999965e-02 -2.057964665999999915e-02 -2.107994675999999915e-02
-1.503983159850166942e+02 6.409722123999998800e-02 1.510630543999999997e-03 -4.891104078000000493e-02 9.329841558000000548e-03 -5.386495694000000001e-02 -5.844160169999999821e-02
-1.477086701130166944e+02 5.861206420000000111e-02 -3.432269416000000017e-03 -6.333267750000000362e-02 -2.450318745999999995e-03 8.975687598000001502e-03 -2.616339295999999676e-02
-1.450198156130167035e+02 5.574880956000000110e-02 4.432905512000000561e-03 -6.408911036000000672e-02 1.944182667999999961e-02 1.769547262199999997e-03 5.147288862000000409e-02
-1.423217353290166898e+02 5.410070932000000943e-02 6.861230851999999478e-03 -6.615315534000001940e-02 -7.460529856000000515e-03 1.245297425999999930e-02 3.216090308000000425e-02
-1.396209059690167180e+02 6.211227900000000635e-02 2.775517203999999967e-03 -6.449715772000000347e-02 5.645281418000000322e-03 2.383436485999999854e-02 2.567335586000000364e-02
-1.369255568890167183e+02 4.754448858000000222e-02 3.329284266000000301e-03 -6.584252113999999878e-02 2.184055878000000159e-02 5.812290188000000107e-02 4.833378099999999927e-02
-1.342240397290167095e+02 5.304836607999999926e-02 2.311231402000000091e-04 -5.949315544000000067e-02 6.586634283999999798e-03 4.401330407999999583e-02 -1.366198311199999862e-02
-1.315216121890167074e+02 6.231112015999999698e-02 -6.550024002000000636e-03 -5.988568298000000040e-02 -2.776917531999999883e-02 4.084385506000000332e-02 -4.676523123999999643e-02
-1.288171787690167207e+02 5.865720912000001175e-02 -4.080999218000000081e-03 -6.361845573999999615e-02 2.894802584000000234e-02 6.767920655999999646e-02 -2.817642425999999922e-02
-1.261180072090166959e+02 4.722399136000000192e-02 -1.108802143600000041e-03 -7.173317109999999275e-02 1.135554056199999939e-02 1.412284429999999778e-02 8.912011963999998815e-03
-1.234089140690166886e+02 4.943884225999999743e-02 -1.176785122400000145e-03 -6.974342730000002155e-02 -3.258605097999999617e-02 5.248291821999999385e-02 2.617065014000000134e-02
-1.207045119090167162e+02 5.634068279999999984e-02 6.772508619999996920e-06 -7.750644083999999601e-02 -2.830105274199999806e-03 -2.954284804000000333e-02 -2.585420851999999797e-02
-1.180088359490166994e+02 4.318532885999999682e-02 -6.657766460000000622e-03 -7.067287885999999630e-02 1.680610040000000277e-02 1.257626750400000007e-02 3.437756575999999925e-02
-1.153010331490166891e+02 3.751706626000000239e-02 -2.610997469999999741e-03 -6.519962647999999472e-02 1.687468960340000141e-03 -4.635877554000000789e-02 1.100627302600000034e-03
-1.125942346890167016e+02 4.493166328000000598e-02 5.787172227999999889e-04 -6.507930121999999651e-02 5.991695384000000207e-03 -8.671619900000000769e-02 -2.501772680000000082e-02
-1.098970428090166962e+02 5.077997341999999914e-02 2.312570534000000236e-05 -7.125341866000001190e-02 1.081598385999999953e-02 -1.123960442800000029e-02 -1.592203367999999591e-02
-1.071969878290167060e+02 5.498315790000000286e-02 1.058691563199999934e-03 -6.092447572000000283e-02 -6.381364243999999505e-03 -2.408859144000000119e-02 -2.176400323999999956e-02
-1.044930997090166755e+02 5.696507899999999486e-02 8.662308491999999843e-04 -6.146366413999999889e-02 -7.686624849999998399e-02 2.353403954000000270e-02 -3.584598749999999556e-02
-1.017905237890167029e+02 5.269782964000000597e-02 1.549488133999999805e-03 -6.748160960000000597e-02 -3.434987059999999870e-02 1.896134777999999854e-02 1.826568347999999939e-02
-9.910175000901669762e+01 5.196099165999999714e-02 -1.623049937999999828e-03 -7.060089035999998763e-02 -6.212852591999999631e-04 -2.479643802200000129e-03 -2.282622536599999887e-03
-9.638185064901669818e+01 5.244536825999999985e-02 -6.186307656000001112e-03 -6.062657065999998984e-02 -1.133286158199999991e-02 -2.653656067999999799e-02 5.459117542000001396e-04
-9.367909470901670943e+01 5.129774433999999272e-02 -3.247582741999999797e-03 -6.046560704000000092e-02 3.131417872000000213e-02 -3.410265120000000039e-02 2.133464434000000021e-02
-9.098296908901670577e+01 5.338598202000000015e-02 -2.734439391999999268e-03 -6.731607601999999024e-02 1.076748367999999859e-02 -3.828858736000000096e-02 -3.691637758000000658e-02
-8.826895000901670585e+01 5.276744390000000923e-02 -6.801308022000000612e-03 -6.391805413999999963e-02 1.376140998000000004e-02 -4.141883726000000765e-02 1.532057006000000013e-02
-8.555134282901670417e+01 5.883276388000000662e-02 -1.625261696000000061e-02 -6.688806717999999651e-02 5.880958599999999009e-02 6.617134339999999719e-03 1.103910661800000048e-03
-8.285408532901669787e+01 5.666033966000000310e-02 -1.189004310000000078e-02 -5.793772913999999108e-02 5.704220976000000387e-02 2.707505991999999834e-02 1.906773044000000319e-02
-8.015309594901670209e+01 5.036716557999999788e-02 -1.397595322000000015e-02 -6.348889935999998957e-02 4.734719742000000064e-02 4.562660991999999832e-02 -2.668217566000000152e-02
-7.744512468901669422e+01 5.162452439999999643e-02 -1.518371492000000246e-02 -6.008973005999999895e-02 2.083950493999999626e-02 7.521146830000000061e-02 -1.253818570000000097e-02
-7.475023064901670011e+01 5.051368640000000049e-02 -1.299298342000000141e-02 -5.914919174000000945e-02 -6.771653348000001085e-03 4.021921716000000091e-02 -1.817548696000000031e-03
-7.203891250901669707e+01 5.867147980000000235e-02 -6.772536364000001155e-03 -5.690921429999999670e-02 -1.119746076799999976e-02 5.672455562000000562e-02 5.667053520000000545e-03
-6.935499158901670569e+01 6.892823247999999015e-02 9.304210276000000456e-04 -5.171457478000000135e-02 5.165692642000000584e-02 1.228201773400000064e-02 2.116406480000000126e-04
-6.665722438901670444e+01 6.619725175999999212e-02 -3.160949615999999844e-03 -5.057134228000000065e-02 7.606252078000000361e-02 4.295123841999999754e-03 5.314188006000000047e-02
-6.395740002901669641e+01 6.425161498000001026e-02 -6.050680011999999205e-03 -4.269157490000000110e-02 1.933361639999999979e-02 -3.387212956000000552e-02 1.425356646000000040e-02
-6.124979314901669625e+01 7.330995392000000388e-02 -8.155172349999999931e-03 -4.424167847999999764e-02 9.924720051999999515e-03 -3.477736490000000319e-02 4.268840877999999922e-02
-5.854925254901670684e+01 6.922456239999999483e-02 -9.910797794000000133e-03 -4.896482245999998761e-02 1.949929197999999975e-02 -9.716232286000001670e-04 -1.004011300600000066e-02
-5.584805346901669054e+01 5.541833071999999888e-02 -1.622101383999999952e-02 -5.378807927999999794e-02 5.126512819999999582e-02 -5.204025519999999627e-02 -6.401843690000000656e-03
-5.314843758901670157e+01 5.628908521999999998e-02 -1.146363503999999964e-02 -5.905814494000000137e-02 -2.610579931319999877e-03 -5.227305728000000012e-02 4.591706643999999421e-02
-5.045910638901669643e+01 5.911935302000000114e-02 -5.661763731999999889e-03 -6.191758983999999522e-02 5.065334538000000608e-02 -6.017227111999999545e-02 2.987014584000000084e-02
-4.777183438901669632e+01 5.521950724000000005e-02 -8.636545320000000919e-04 -6.328584143999999023e-02 -1.040005929200000026e-02 -6.464558970000000571e-02 2.671182677999999616e-02
-4.507185018901670759e+01 5.110478048000000051e-02 -3.284030697999999662e-03 -7.002622070000000254e-02 -4.429070519999999886e-03 7.867101791999998178e-03 -7.735513730000000143e-02
-4.237189078901669603e+01 4.484842938000000584e-02 -1.713910317999999726e-03 -7.472957587999999596e-02 1.023263292799999821e-02 1.492340070000000227e-02 -3.993281829999999893e-02
-3.966946858901670225e+01 4.902795746000000038e-02 -4.016601795999999924e-04 -6.588975894000001499e-02 3.818540648000000315e-02 3.633364690000000230e-02 -3.985460591999999413e-02
-3.697803738901670556e+01 5.903870087999999600e-02 1.809138056000000275e-03 -7.071920358000001461e-02 2.379345708000000018e-02 1.159797791999999869e-02 -5.203218975999999996e-02
-3.427921238901669909e+01 6.841637202000000473e-02 -1.943699980000000108e-03 -6.833497003999999819e-02 -8.251632886000000860e-03 -2.507438911999999506e-02 1.089289857999999923e-02
-3.157595318901670112e+01 5.999912182000000094e-02 -3.547789816000000186e-03 -5.642128983999999958e-02 3.760265192000000062e-02 2.103169393999999859e-02 -4.038267229999999847e-03
-2.886517198901669801e+01 5.488249222000000233e-02 -2.557735615999999924e-03 -5.586117908000000354e-02 -4.860909718000000490e-02 4.399394082599999804e-03 3.157180432000000064e-02
-2.614066878901670066e+01 6.103218290000000934e-02 -1.876937025999999859e-03 -4.035831137999999763e-02 -4.110377305999999772e-03 -9.175787357999998922e-03 1.262843871999999937e-02
-2.345012178901670197e+01 6.415515848000000187e-02 -7.251066209999999616e-03 -2.870118276000000607e-02 -8.002947957999998613e-03 8.350405320000000436e-03 -2.844465165999999698e-02
-2.075355298901670409e+01 6.864440569999999409e-02 5.537981877999999074e-03 -7.967937198000001400e-03 -1.023540955399999952e-02 7.552919973999999530e-03 1.793848603999999985e-02
-1.805237178901669992e+01 7.002544980000000030e-02 -1.427838463199999908e-03 1.409758485999999811e-02 -1.789783955999999995e-02 4.272389954000000573e-02 -6.054105866000000086e-02
-1.535329978901669357e+01 6.518967488000000643e-02 7.858748337999999552e-04 2.311243662000000282e-02 -2.425852233999999802e-02 -1.422755630399999936e-02 1.517674335999999978e-02
